#36864
#36300
#36300
#564
#0
   Index      Gx      Gy      Gz
   31909  -12996  -17034  -24790
   31910  -12419  -17459  -24790
   31911  -11829  -17864  -24790
   31912  -11225  -18250  -24790
   31913  -10609  -18615  -24790
   31914   -9981  -18959  -24790
   31915   -9342  -19282  -24790
   31916   -8693  -19583  -24790
   31917   -8033  -19863  -24790
   31918   -7365  -20120  -24790
   31919   -6689  -20355  -24790
   31920   -6005  -20567  -24790
   31921   -5314  -20756  -24790
   31922   -4618  -20922  -24790
   31923   -3916  -21065  -24790
   31924   -3210  -21184  -24790
   31925   -2500  -21279  -24790
   31926   -1788  -21351  -24790
   31927   -1073  -21399  -24790
   31928    -358  -21423  -24790
   31929     358  -21423  -24790
   31930    1073  -21399  -24790
   31931    1788  -21351  -24790
   31932    2500  -21279  -24790
   31933    3210  -21184  -24790
   31934    3916  -21065  -24790
   31935    4618  -20922  -24790
   31936    5314  -20756  -24790
   31937    6005  -20567  -24790
   31938    6689  -20355  -24790
   31939    7365  -20120  -24790
   31940    8033  -19863  -24790
   31941    8693  -19583  -24790
   31942    9342  -19282  -24790
   31943    9981  -18959  -24790
   31944   10609  -18615  -24790
   31945   11225  -18250  -24790
   31946   11829  -17864  -24790
   31947   12419  -17459  -24790
   31948   12996  -17034  -24790
   31949   13558  -16591  -24790
   31950   14104  -16128  -24790
   31951   14635  -15648  -24790
   31952   15150  -15150  -24790
   31953   15648  -14635  -24790
   31954   16128  -14104  -24790
   31955   16591  -13558  -24790
   31956   17034  -12996  -24790
   31957   17459  -12419  -24790
   31958   17864  -11829  -24790
   31959   18250  -11225  -24790
   31960   18615  -10609  -24790
   31961   18959   -9981  -24790
   31962   19282   -9342  -24790
   31963   19583   -8693  -24790
   31964   19863   -8033  -24790
   31965   20120   -7365  -24790
   31966   20355   -6689  -24790
   31967   20567   -6005  -24790
   31968   20756   -5314  -24790
   31969   20922   -4618  -24790
   31970   21065   -3916  -24790
   31971   21184   -3210  -24790
   31972   21279   -2500  -24790
   31973   21351   -1788  -24790
   31974   21399   -1073  -24790
   31975   21423    -358  -24790
   31976   21028     359  -25126
   31977   21003    1076  -25126
   31978   20954    1793  -25126
   31979   20881    2507  -25126
   31980   20783    3219  -25126
   31981   20661    3926  -25126
   31982   20515    4629  -25126
   31983   20345    5327  -25126
   31984   20151    6019  -25126
   31985   19934    6703  -25126
   31986   19693    7380  -25126
   31987   19430    8048  -25126
   31988   19144    8707  -25126
   31989   18835    9355  -25126
   31990   18505    9993  -25126
   31991   18153   10619  -25126
   31992   17780   11232  -25126
   31993   17386   11833  -25126
   31994   16972   12419  -25126
   31995   16538   12992  -25126
   31996   16085   13549  -25126
   31997   15613   14090  -25126
   31998   15123   14615  -25126
   31999   14615   15123  -25126
   32000   14090   15613  -25126
   32001   13549   16085  -25126
   32002   12992   16538  -25126
   32003   12419   16972  -25126
   32004   11833   17386  -25126
   32005   11232   17780  -25126
   32006   10619   18153  -25126
   32007    9993   18505  -25126
   32008    9355   18835  -25126
   32009    8707   19144  -25126
   32010    8048   19430  -25126
   32011    7380   19693  -25126
   32012    6703   19934  -25126
   32013    6019   20151  -25126
   32014    5327   20345  -25126
   32015    4629   20515  -25126
   32016    3926   20661  -25126
   32017    3219   20783  -25126
   32018    2507   20881  -25126
   32019    1793   20954  -25126
   32020    1076   21003  -25126
   32021     359   21028  -25126
   32022    -359   21028  -25126
   32023   -1076   21003  -25126
   32024   -1793   20954  -25126
   32025   -2507   20881  -25126
   32026   -3219   20783  -25126
   32027   -3926   20661  -25126
   32028   -4629   20515  -25126
   32029   -5327   20345  -25126
   32030   -6019   20151  -25126
   32031   -6703   19934  -25126
   32032   -7380   19693  -25126
   32033   -8048   19430  -25126
   32034   -8707   19144  -25126
   32035   -9355   18835  -25126
   32036   -9993   18505  -25126
   32037  -10619   18153  -25126
   32038  -11232   17780  -25126
   32039  -11833   17386  -25126
   32040  -12419   16972  -25126
   32041  -12992   16538  -25126
   32042  -13549   16085  -25126
   32043  -14090   15613  -25126
   32044  -14615   15123  -25126
   32045  -15123   14615  -25126
   32046  -15613   14090  -25126
   32047  -16085   13549  -25126
   32048  -16538   12992  -25126
   32049  -16972   12419  -25126
   32050  -17386   11833  -25126
   32051  -17780   11232  -25126
   32052  -18153   10619  -25126
   32053  -18505    9993  -25126
   32054  -18835    9355  -25126
   32055  -19144    8707  -25126
   32056  -19430    8048  -25126
   32057  -19693    7380  -25126
   32058  -19934    6703  -25126
   32059  -20151    6019  -25126
   32060  -20345    5327  -25126
   32061  -20515    4629  -25126
   32062  -20661    3926  -25126
   32063  -20783    3219  -25126
   32064  -20881    2507  -25126
   32065  -20954    1793  -25126
   32066  -21003    1076  -25126
   32067  -21028     359  -25126
   32068  -21028    -359  -25126
   32069  -21003   -1076  -25126
   32070  -20954   -1793  -25126
   32071  -20881   -2507  -25126
   32072  -20783   -3219  -25126
   32073  -20661   -3926  -25126
   32074  -20515   -4629  -25126
   32075  -20345   -5327  -25126
   32076  -20151   -6019  -25126
   32077  -19934   -6703  -25126
   32078  -19693   -7380  -25126
   32079  -19430   -8048  -25126
   32080  -19144   -8707  -25126
   32081  -18835   -9355  -25126
   32082  -18505   -9993  -25126
   32083  -18153  -10619  -25126
   32084  -17780  -11232  -25126
   32085  -17386  -11833  -25126
   32086  -16972  -12419  -25126
   32087  -16538  -12992  -25126
   32088  -16085  -13549  -25126
   32089  -15613  -14090  -25126
   32090  -15123  -14615  -25126
   32091  -14615  -15123  -25126
   32092  -14090  -15613  -25126
   32093  -13549  -16085  -25126
   32094  -12992  -16538  -25126
   32095  -12419  -16972  -25126
   32096  -11833  -17386  -25126
   32097  -11232  -17780  -25126
   32098  -10619  -18153  -25126
   32099   -9993  -18505  -25126
   32100   -9355  -18835  -25126
   32101   -8707  -19144  -25126
   32102   -8048  -19430  -25126
   32103   -7380  -19693  -25126
   32104   -6703  -19934  -25126
   32105   -6019  -20151  -25126
   32106   -5327  -20345  -25126
   32107   -4629  -20515  -25126
   32108   -3926  -20661  -25126
   32109   -3219  -20783  -25126
   32110   -2507  -20881  -25126
   32111   -1793  -20954  -25126
   32112   -1076  -21003  -25126
   32113    -359  -21028  -25126
   32114     359  -21028  -25126
   32115    1076  -21003  -25126
   32116    1793  -20954  -25126
   32117    2507  -20881  -25126
   32118    3219  -20783  -25126
   32119    3926  -20661  -25126
   32120    4629  -20515  -25126
   32121    5327  -20345  -25126
   32122    6019  -20151  -25126
   32123    6703  -19934  -25126
   32124    7380  -19693  -25126
   32125    8048  -19430  -25126
   32126    8707  -19144  -25126
   32127    9355  -18835  -25126
   32128    9993  -18505  -25126
   32129   10619  -18153  -25126
   32130   11232  -17780  -25126
   32131   11833  -17386  -25126
   32132   12419  -16972  -25126
   32133   12992  -16538  -25126
   32134   13549  -16085  -25126
   32135   14090  -15613  -25126
   32136   14615  -15123  -25126
   32137   15123  -14615  -25126
   32138   15613  -14090  -25126
   32139   16085  -13549  -25126
   32140   16538  -12992  -25126
   32141   16972  -12419  -25126
   32142   17386  -11833  -25126
   32143   17780  -11232  -25126
   32144   18153  -10619  -25126
   32145   18505   -9993  -25126
   32146   18835   -9355  -25126
   32147   19144   -8707  -25126
   32148   19430   -8048  -25126
   32149   19693   -7380  -25126
   32150   19934   -6703  -25126
   32151   20151   -6019  -25126
   32152   20345   -5327  -25126
   32153   20515   -4629  -25126
   32154   20661   -3926  -25126
   32155   20783   -3219  -25126
   32156   20881   -2507  -25126
   32157   20954   -1793  -25126
   32158   21003   -1076  -25126
   32159   21028    -359  -25126
   32160   20629     360  -25455
   32161   20604    1079  -25455
   32162   20554    1798  -25455
   32163   20478    2514  -25455
   32164   20378    3227  -25455
   32165   20253    3936  -25455
   32166   20103    4641  -25455
   32167   19929    5340  -25455
   32168   19730    6032  -25455
   32169   19508    6717  -25455
   32170   19262    7394  -25455
   32171   18992    8061  -25455
   32172   18699    8719  -25455
   32173   18383    9366  -25455
   32174   18045   10002  -25455
   32175   17685   10626  -25455
   32176   17303   11237  -25455
   32177   16901   11834  -25455
   32178   16477   12416  -25455
   32179   16034   12984  -25455
   32180   15571   13536  -25455
   32181   15089   14071  -25455
   32182   14589   14589  -25455
   32183   14071   15089  -25455
   32184   13536   15571  -25455
   32185   12984   16034  -25455
   32186   12416   16477  -25455
   32187   11834   16901  -25455
   32188   11237   17303  -25455
   32189   10626   17685  -25455
   32190   10002   18045  -25455
   32191    9366   18383  -25455
   32192    8719   18699  -25455
   32193    8061   18992  -25455
   32194    7394   19262  -25455
   32195    6717   19508  -25455
   32196    6032   19730  -25455
   32197    5340   19929  -25455
   32198    4641   20103  -25455
   32199    3936   20253  -25455
   32200    3227   20378  -25455
   32201    2514   20478  -25455
   32202    1798   20554  -25455
   32203    1079   20604  -25455
   32204     360   20629  -25455
   32205    -360   20629  -25455
   32206   -1079   20604  -25455
   32207   -1798   20554  -25455
   32208   -2514   20478  -25455
   32209   -3227   20378  -25455
   32210   -3936   20253  -25455
   32211   -4641   20103  -25455
   32212   -5340   19929  -25455
   32213   -6032   19730  -25455
   32214   -6717   19508  -25455
   32215   -7394   19262  -25455
   32216   -8061   18992  -25455
   32217   -8719   18699  -25455
   32218   -9366   18383  -25455
   32219  -10002   18045  -25455
   32220  -10626   17685  -25455
   32221  -11237   17303  -25455
   32222  -11834   16901  -25455
   32223  -12416   16477  -25455
   32224  -12984   16034  -25455
   32225  -13536   15571  -25455
   32226  -14071   15089  -25455
   32227  -14589   14589  -25455
   32228  -15089   14071  -25455
   32229  -15571   13536  -25455
   32230  -16034   12984  -25455
   32231  -16477   12416  -25455
   32232  -16901   11834  -25455
   32233  -17303   11237  -25455
   32234  -17685   10626  -25455
   32235  -18045   10002  -25455
   32236  -18383    9366  -25455
   32237  -18699    8719  -25455
   32238  -18992    8061  -25455
   32239  -19262    7394  -25455
   32240  -19508    6717  -25455
   32241  -19730    6032  -25455
   32242  -19929    5340  -25455
   32243  -20103    4641  -25455
   32244  -20253    3936  -25455
   32245  -20378    3227  -25455
   32246  -20478    2514  -25455
   32247  -20554    1798  -25455
   32248  -20604    1079  -25455
   32249  -20629     360  -25455
   32250  -20629    -360  -25455
   32251  -20604   -1079  -25455
   32252  -20554   -1798  -25455
   32253  -20478   -2514  -25455
   32254  -20378   -3227  -25455
   32255  -20253   -3936  -25455
   32256  -20103   -4641  -25455
   32257  -19929   -5340  -25455
   32258  -19730   -6032  -25455
   32259  -19508   -6717  -25455
   32260  -19262   -7394  -25455
   32261  -18992   -8061  -25455
   32262  -18699   -8719  -25455
   32263  -18383   -9366  -25455
   32264  -18045  -10002  -25455
   32265  -17685  -10626  -25455
   32266  -17303  -11237  -25455
   32267  -16901  -11834  -25455
   32268  -16477  -12416  -25455
   32269  -16034  -12984  -25455
   32270  -15571  -13536  -25455
   32271  -15089  -14071  -25455
   32272  -14589  -14589  -25455
   32273  -14071  -15089  -25455
   32274  -13536  -15571  -25455
   32275  -12984  -16034  -25455
   32276  -12416  -16477  -25455
   32277  -11834  -16901  -25455
   32278  -11237  -17303  -25455
   32279  -10626  -17685  -25455
   32280  -10002  -18045  -25455
   32281   -9366  -18383  -25455
   32282   -8719  -18699  -25455
   32283   -8061  -18992  -25455
   32284   -7394  -19262  -25455
   32285   -6717  -19508  -25455
   32286   -6032  -19730  -25455
   32287   -5340  -19929  -25455
   32288   -4641  -20103  -25455
   32289   -3936  -20253  -25455
   32290   -3227  -20378  -25455
   32291   -2514  -20478  -25455
   32292   -1798  -20554  -25455
   32293   -1079  -20604  -25455
   32294    -360  -20629  -25455
   32295     360  -20629  -25455
   32296    1079  -20604  -25455
   32297    1798  -20554  -25455
   32298    2514  -20478  -25455
   32299    3227  -20378  -25455
   32300    3936  -20253  -25455
   32301    4641  -20103  -25455
   32302    5340  -19929  -25455
   32303    6032  -19730  -25455
   32304    6717  -19508  -25455
   32305    7394  -19262  -25455
   32306    8061  -18992  -25455
   32307    8719  -18699  -25455
   32308    9366  -18383  -25455
   32309   10002  -18045  -25455
   32310   10626  -17685  -25455
   32311   11237  -17303  -25455
   32312   11834  -16901  -25455
   32313   12416  -16477  -25455
   32314   12984  -16034  -25455
   32315   13536  -15571  -25455
   32316   14071  -15089  -25455
   32317   14589  -14589  -25455
   32318   15089  -14071  -25455
   32319   15571  -13536  -25455
   32320   16034  -12984  -25455
   32321   16477  -12416  -25455
   32322   16901  -11834  -25455
   32323   17303  -11237  -25455
   32324   17685  -10626  -25455
   32325   18045  -10002  -25455
   32326   18383   -9366  -25455
   32327   18699   -8719  -25455
   32328   18992   -8061  -25455
   32329   19262   -7394  -25455
   32330   19508   -6717  -25455
   32331   19730   -6032  -25455
   32332   19929   -5340  -25455
   32333   20103   -4641  -25455
   32334   20253   -3936  -25455
   32335   20378   -3227  -25455
   32336   20478   -2514  -25455
   32337   20554   -1798  -25455
   32338   20604   -1079  -25455
